mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07998619079589844,0.0038198727296722347,0.5972282886505127,0.03792852916016401,37,2,"{'n_neighbors': 37, 'p': 2}",-402.8549730874943,-416.65379852840124,-399.5116561211635,-425.63385554803915,-427.1839491458085,-414.36764648618134,11.398716332632716,85,-402.88986974129,-403.9351864941814,-404.4214170801935,-401.91429765250405,-398.92741524919495,-402.41763724347277,1.9481320903648605
0.08039383888244629,0.0027995093492968874,0.7185832500457764,0.07595611062631802,38,1,"{'n_neighbors': 38, 'p': 1}",-354.59921735615524,-354.603217690678,-350.9305691068243,-367.2073618691146,-372.63269068579274,-359.99461134171304,8.391413266827549,35,-351.10458012873,-351.86277125144187,-350.5945254863969,-348.8508310203456,-347.4722319504193,-349.9769879674667,1.5969362816363881
0.08558449745178223,0.013688658316050827,0.6530621528625489,0.0577902662529091,38,2,"{'n_neighbors': 38, 'p': 2}",-403.57432677297055,-417.3724144179304,-400.58437639384476,-425.9031846601008,-428.09095344638916,-415.1050511382471,11.262165706249863,86,-404.2230281888925,-404.8343741396795,-405.6840240872326,-403.27109349000665,-400.2827420622267,-403.6590523936076,1.862790585606009
0.07741365432739258,0.001360323152644781,0.6378285408020019,0.008085084922120017,39,1,"{'n_neighbors': 39, 'p': 1}",-355.00013581051724,-355.992808833116,-351.69564863103,-367.7857984508759,-373.52981944996253,-360.80084223510033,8.372411899317699,36,-351.9686078670056,-352.8565151769813,-351.2572591283443,-349.6033522540624,-348.0433996874557,-350.74582682276986,1.721634245463123
0.07699494361877442,0.0007406113320504021,0.6025815010070801,0.00907931781862687,39,2,"{'n_neighbors': 39, 'p': 2}",-404.8238198066058,-417.620542019774,-402.1380649717515,-426.51756432328546,-428.27145326311006,-415.8742888769053,10.777895072148796,87,-405.1784023211554,-405.70702034066926,-406.98153788430557,-403.8703475930609,-401.1852584687027,-404.58451332157875,1.970960128903266
0.0772068977355957,0.0011974816348338797,0.6428628921508789,0.016793691857461067,40,1,"{'n_neighbors': 40, 'p': 1}",-355.852194782839,-356.10362486758476,-351.6000264830509,-368.528476360747,-373.97538405509204,-361.2119413098627,8.528163251343639,37,-352.5138300337681,-353.7110458187115,-351.9422233993247,-350.42593852418315,-348.99477935577846,-351.51756342635315,1.6456204085428385
0.09735345840454102,0.024728279603941476,0.7147214889526368,0.06519922311388378,40,2,"{'n_neighbors': 40, 'p': 2}",-405.54783501059325,-418.3046444650424,-403.0486162605933,-427.07060985299967,-428.38657793669717,-416.4716567051852,10.556238867161683,88,-405.8942759716613,-406.66486542408796,-408.0882357809707,-404.9312733803423,-402.3283924255968,-405.5814085965318,1.9266933970891538
0.07978754043579102,0.0037916626022865274,0.719943618774414,0.07956940660215611,41,1,"{'n_neighbors': 41, 'p': 1}",-356.5042631252584,-356.6795324772633,-352.21477108309216,-368.9628509872704,-374.8787852360049,-361.8480405817778,8.584755653078513,38,-353.1122212837702,-354.4948451527156,-352.6931646595814,-351.2980717601396,-349.8434630319091,-352.2883531776232,1.5918155005415586
0.07739472389221191,0.0019703427616808472,0.7599604606628418,0.15219143046669614,41,2,"{'n_neighbors': 41, 'p': 2}",-405.5507699462588,-418.916620375155,-403.48732366163705,-428.0147291103424,-429.1429079010694,-417.02247019889256,10.827027934111836,89,-407.1412148773544,-407.6253934366133,-409.2069819757987,-405.8487275199497,-403.14607097208125,-406.59367775635945,2.0314790907521676
0.11047720909118652,0.0368806891649821,1.0078487396240234,0.44392240067351907,42,1,"{'n_neighbors': 42, 'p': 1}",-356.9727256103712,-357.4595030014125,-352.68011942594836,-369.4975657591867,-375.60827641876506,-362.4436380431368,8.63903212789072,39,-354.1149661215211,-355.15604909778256,-353.1969310732967,-352.21467036180513,-350.7517076615796,-353.08686486319704,1.5208098217170076
0.07680792808532715,0.0016555535722741744,0.6199379920959472,0.009051991577831198,42,2,"{'n_neighbors': 42, 'p': 2}",-405.59020946832123,-419.6064334897094,-403.69505082223566,-428.600112883188,-429.31688644203547,-417.36173862109797,10.950913427789382,90,-408.1320322673199,-408.43603840927227,-410.3036947878535,-406.93687287872416,-404.42089030136503,-407.645905728907,1.9405114499176899
0.07679982185363769,0.0008847733887957505,0.6720337867736816,0.017802146147323433,43,1,"{'n_neighbors': 43, 'p': 1}",-357.4649469107213,-358.19461039121006,-352.74674812770985,-370.50488923383017,-376.5645948634556,-363.0951579053854,8.934585351732684,40,-354.9434187570928,-355.8430921624996,-354.09696518018137,-352.97818386466713,-351.30763776454097,-353.8338595457964,1.578058255300302
0.07800583839416504,0.0027819964820887102,0.638730525970459,0.0300011323014543,43,2,"{'n_neighbors': 43, 'p': 2}",-405.993527049665,-419.7633246698858,-404.91853690382345,-429.38392573908277,-429.45298173967404,-417.90245922042624,10.762029253621662,91,-408.7047298472966,-409.3803656750776,-411.15944237168344,-407.80424297155827,-405.22416489016484,-408.45458915115614,1.9541982777612594
0.09254517555236816,0.03313118697095251,0.8017838954925537,0.20371339172312913,44,1,"{'n_neighbors': 44, 'p': 1}",-357.6747008619029,-358.39336358821265,-353.2848613251155,-370.88424170188176,-377.30357508337244,-363.5081485120971,9.049047267425347,42,-355.6440472392601,-356.55030457525004,-354.80322016095533,-353.73652855900355,-351.8918921562431,-354.52519853814243,1.6116125922330424
0.08296985626220703,0.003740906243661429,0.8411583423614502,0.23639054596770068,44,2,"{'n_neighbors': 44, 'p': 2}",-406.4727224576271,-419.92235350057774,-405.3302556818182,-429.99683064253986,-430.2039886348587,-418.38523018348434,10.855554008915298,92,-409.598025377258,-410.07343589172524,-411.9338218475559,-408.2427628153619,-406.11506739858606,-409.1926226660974,1.9405121184734795
0.07858924865722657,0.0007557467832059095,0.8387998580932617,0.15224268886351516,45,1,"{'n_neighbors': 45, 'p': 1}",-358.11055790960455,-358.7857991996234,-353.5481461864407,-371.4602598625642,-377.7954678556188,-363.94004620277036,9.133094815517586,43,-356.2029265708799,-357.4775739919221,-355.69460960662707,-354.45147519154875,-352.62224355649715,-355.289765783495,1.6494042469740269
0.07900514602661132,0.002644245076874253,0.689145565032959,0.012987154435077088,45,2,"{'n_neighbors': 45, 'p': 2}",-407.07904602165723,-420.2713188559322,-405.764751059322,-430.8384761400257,-430.714339528245,-418.93358632103644,10.920168715968872,93,-410.3931455854981,-410.98820322673197,-412.719884938239,-409.00237398984046,-407.057423775946,-410.03220630325103,1.9067097003292623
0.0827798843383789,0.004451322493990559,0.8623815536499023,0.07949464019744151,46,1,"{'n_neighbors': 46, 'p': 1}",-358.41879490604276,-359.6418052229182,-353.70172024686815,-372.1511662722473,-378.4222792259015,-364.46715317479556,9.268773026821254,44,-356.64007510745057,-358.25017848455104,-356.5524658216479,-355.09491465410406,-353.43309497798526,-355.99414580914777,1.6239598121413445
0.09533352851867676,0.008366263897720353,1.338303232192993,0.709664976128991,46,2,"{'n_neighbors': 46, 'p': 2}",-407.1406163642225,-420.86622029292556,-406.1575827883198,-431.60395686145796,-431.7042804581023,-419.49453135300564,11.207953448058376,94,-411.18909214696765,-411.64039393267683,-413.3257825252109,-409.7215279786862,-407.92190983662005,-410.7597412840323,1.8262329037566396
0.10551843643188477,0.04154536630300789,1.0296350479125977,0.22836787944807374,47,1,"{'n_neighbors': 47, 'p': 1}",-358.87726514605123,-360.5111989496935,-353.62781734583484,-372.615153128936,-378.67752052003823,-364.86179101811075,9.294443193871523,45,-357.18633468621846,-358.9035882683587,-357.1749680562267,-355.8569473469937,-354.14235463246854,-356.6528385980532,1.5848712219313754
0.08337702751159667,0.0030098618905424978,0.8966117858886719,0.3170194085859915,47,2,"{'n_neighbors': 47, 'p': 2}",-407.7219871303642,-421.6270510277678,-406.8856016723765,-432.3457566561566,-431.88104717706824,-420.0922887327466,11.125814504612894,95,-411.83085014813173,-412.55018377354924,-414.1252350878577,-410.4893088751445,-408.41734021070215,-411.482583619077,1.9301284060941266
0.0851923942565918,0.003696713205697674,0.8000575065612793,0.0393223354193905,48,1,"{'n_neighbors': 48, 'p': 1}",-359.1129805570269,-361.03324450476697,-354.3280229299082,-373.06241171147303,-379.0515108374167,-365.31763410811834,9.232835143677221,46,-357.84424934891524,-359.8037551866074,-358.0040947990465,-356.4641660045685,-354.9727484523454,-357.4178027582966,1.6190168411088797
0.08176031112670898,0.0018786461112788623,0.7370307445526123,0.020431141488397017,48,2,"{'n_neighbors': 48, 'p': 2}",-407.88820014565675,-422.1496706170551,-407.4871667549435,-432.6015593961065,-432.24948682293734,-420.4752167473398,11.096015925964105,96,-412.58235256792256,-413.3443569434329,-414.6117244918228,-411.3335257556196,-409.2732382670683,-412.2290396051732,1.8212444475590397
0.08497123718261719,0.002898535719476637,0.8016647815704345,0.03462385684828213,49,1,"{'n_neighbors': 49, 'p': 1}",-359.8394667718783,-361.62442710134906,-354.9565326660325,-373.7688831591436,-379.86241314165716,-366.0103445680121,9.290613404965093,47,-358.3371387222703,-360.16931627315563,-358.5874613369151,-357.0404339310458,-355.56776743868664,-357.94042354041466,1.5481267347164773
0.08414907455444336,0.0020476536680792607,0.7342707633972168,0.01004173954832157,49,2,"{'n_neighbors': 49, 'p': 2}",-408.43422745157386,-422.74633561051536,-408.76047431684543,-433.2365871259111,-433.2579871837491,-421.28712233771904,11.048388433204355,97,-413.19245872221626,-414.1813060521831,-415.4666048237477,-412.42575683565707,-410.067665759322,-413.06675843862524,1.8123310718754335
0.08338775634765624,0.003967733451269324,0.8158224582672119,0.04597736440673299,50,1,"{'n_neighbors': 50, 'p': 1}",-360.3647298728814,-362.3439406779661,-355.503217690678,-374.09128857105014,-380.3473791550788,-366.53011119353084,9.22189381844297,48,-359.00523604581866,-360.8736562272396,-359.2500476726478,-357.890910053961,-356.3520018538749,-358.6743703707084,1.50232754920955
0.08556785583496093,0.003525875414774753,0.7605617046356201,0.020145294968858054,50,2,"{'n_neighbors': 50, 'p': 2}",-409.2551721398305,-423.5348543432204,-409.37131620762716,-433.7501072705602,-433.7811044894716,-421.93851089014197,10.96458488659155,98,-413.98781963848245,-415.3184102496193,-416.10304509037934,-412.8791816466382,-410.9237322474923,-413.8424377745223,1.8306654741672876
